scene_id,scene_label,truth,model,technique,run,local_ms,local_risk,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,detected_risk,detected_action,word_count,yolo_meta,clip_label,clip_risk,latency_ms,input_tokens,output_tokens,cost_usd,error
1,person_near,hazard,claude,few_shot_3,4,42.0,hazard,4,1,1,1,0,1,hazard,HOLD,209,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9214.2,809,300,0.006927,
1,person_near,hazard,gpt4o,few_shot_3,4,42.0,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,49,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2147.8,679,64,0.004355,
1,person_near,hazard,gpt4o_mini,few_shot_3,4,42.0,hazard,5,1,1,1,1,1,hazard,LAND,75,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2969.5,3446,98,0.000576,
1,person_near,hazard,gemini,few_shot_3,4,42.0,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,105,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2870.9,892,149,0.000112,
1,person_near,hazard,claude,cot,4,42.0,hazard,2,1,1,0,0,0,,,193,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9324.0,714,300,0.006642,
1,person_near,hazard,gpt4o,cot,4,42.0,hazard,4,1,1,1,0,1,hazard,HOVER,190,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,4597.8,596,245,0.006655,
1,person_near,hazard,gpt4o_mini,cot,4,42.0,hazard,2,1,1,0,0,0,,,237,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,4413.4,3363,300,0.000684,
1,person_near,hazard,gemini,cot,4,42.0,hazard,2,1,1,0,0,0,,,224,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3585.5,811,299,0.000151,
1,person_near,hazard,claude,structured,4,42.0,hazard,3,1,1,1,0,0,hazard,,167,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,8183.3,714,300,0.006642,
1,person_near,hazard,gpt4o,structured,4,42.0,hazard,5,1,1,1,1,1,hazard,LAND,36,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2556.1,591,105,0.00453,
1,person_near,hazard,gpt4o_mini,structured,4,42.0,hazard,5,1,1,1,1,1,hazard,HOVER,49,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3232.0,3358,124,0.000578,
1,person_near,hazard,gemini,structured,4,42.0,hazard,5,1,1,1,1,1,hazard,HOVER,88,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2837.9,820,201,0.000122,
1,person_near,hazard,claude,react,4,42.0,hazard,2,1,1,0,0,0,safe,,192,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9188.0,699,300,0.006597,
1,person_near,hazard,gpt4o,react,4,42.0,hazard,5,1,1,1,1,1,hazard,LAND,142,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2968.3,585,180,0.005625,
1,person_near,hazard,gpt4o_mini,react,4,42.0,hazard,4,1,1,0,1,1,caution,HOVER,137,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3686.5,3352,179,0.00061,
1,person_near,hazard,gemini,react,4,42.0,hazard,4,1,1,1,0,1,hazard,HOVER,154,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3381.7,797,216,0.000125,
1,person_near,hazard,claude,zero_shot,5,30.89,hazard,3,1,1,1,0,0,hazard,,213,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9235.8,599,299,0.006282,
1,person_near,hazard,gpt4o,zero_shot,5,30.89,hazard,5,1,1,1,1,1,hazard,LAND,105,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3170.4,493,127,0.00437,
1,person_near,hazard,gpt4o_mini,zero_shot,5,30.89,hazard,5,1,1,1,1,1,hazard,LAND,107,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3170.7,3260,134,0.000569,
1,person_near,hazard,gemini,zero_shot,5,30.89,hazard,5,1,1,1,1,1,hazard,HOVER,129,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2667.9,704,177,0.000106,
1,person_near,hazard,claude,few_shot_3,5,30.89,hazard,2,1,1,0,0,0,,,206,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,8621.2,809,300,0.006927,
1,person_near,hazard,gpt4o,few_shot_3,5,30.89,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,53,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2106.2,679,68,0.004415,
1,person_near,hazard,gpt4o_mini,few_shot_3,5,30.89,hazard,5,1,1,1,1,1,hazard,STOP,62,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2582.8,3446,84,0.000567,
1,person_near,hazard,gemini,few_shot_3,5,30.89,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,105,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2425.7,892,149,0.000112,
1,person_near,hazard,claude,cot,5,30.89,hazard,3,1,1,1,0,0,hazard,,213,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9080.1,714,300,0.006642,
1,person_near,hazard,gpt4o,cot,5,30.89,hazard,4,1,1,1,0,1,hazard,HOVER,179,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,4983.3,596,230,0.00643,
1,person_near,hazard,gpt4o_mini,cot,5,30.89,hazard,2,1,1,0,0,0,,,233,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,4502.4,3363,300,0.000684,
1,person_near,hazard,gemini,cot,5,30.89,hazard,2,1,1,0,0,0,,,226,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3177.7,811,300,0.000151,
1,person_near,hazard,claude,structured,5,30.89,hazard,4,1,1,0,1,1,caution,HOVER,116,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,6039.9,714,245,0.005817,
1,person_near,hazard,gpt4o,structured,5,30.89,hazard,5,1,1,1,1,1,hazard,LAND,36,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2661.3,591,106,0.004545,
1,person_near,hazard,gpt4o_mini,structured,5,30.89,hazard,5,1,1,1,1,1,hazard,HOVER,49,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3684.5,3358,124,0.000578,
1,person_near,hazard,gemini,structured,5,30.89,hazard,5,1,1,1,1,1,hazard,HOVER,84,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,2463.3,820,191,0.000119,
1,person_near,hazard,claude,react,5,30.89,hazard,3,1,1,1,0,0,hazard,,199,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,9006.9,699,300,0.006597,
1,person_near,hazard,gpt4o,react,5,30.89,hazard,5,1,1,1,1,1,hazard,LAND,129,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3991.3,585,165,0.0054,
1,person_near,hazard,gpt4o_mini,react,5,30.89,hazard,5,1,1,1,1,1,hazard,LAND,124,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,3399.0,3352,165,0.000602,
1,person_near,hazard,gemini,react,5,30.89,hazard,4,1,1,1,0,1,hazard,HOVER,158,"YOLO detections: wall (conf=0.28, depth_m=0.45m [DA v2], src=YOLO-W, bbox=[0.3,0.7,319.0,236.4])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): person detected (conf=0.455, est_dist=0.24m); brightness=123/255 (none)",disabled,disabled,5143.7,797,234,0.00013,
2,wall_close,hazard,claude,zero_shot,1,28.61,hazard,3,1,1,1,0,0,hazard,,212,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,9097.2,581,300,0.006243,
2,wall_close,hazard,gpt4o,zero_shot,1,28.61,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,40,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2863.0,476,56,0.00322,
2,wall_close,hazard,gpt4o_mini,zero_shot,1,28.61,hazard,4,1,1,0,1,1,safe,HOVER,95,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2662.6,3243,119,0.000558,
2,wall_close,hazard,gemini,zero_shot,1,28.61,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,85,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,3180.3,683,131,9.1e-05,
2,wall_close,hazard,claude,few_shot_3,1,28.61,hazard,3,1,1,1,0,0,hazard,,201,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,9208.7,791,300,0.006873,
2,wall_close,hazard,gpt4o,few_shot_3,1,28.61,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,55,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2355.8,662,71,0.004375,
2,wall_close,hazard,gpt4o_mini,few_shot_3,1,28.61,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,61,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2252.6,3429,81,0.000563,
2,wall_close,hazard,gemini,few_shot_3,1,28.61,hazard,5,1,1,1,1,1,hazard,PITCH_BACK,105,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2461.3,871,153,0.000111,
2,wall_close,hazard,claude,cot,1,28.61,hazard,2,1,1,0,0,0,,,197,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,8599.9,696,300,0.006588,
2,wall_close,hazard,gpt4o,cot,1,28.61,hazard,5,1,1,1,1,1,hazard,LAND,131,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,3274.4,579,170,0.005445,
2,wall_close,hazard,gpt4o_mini,cot,1,28.61,hazard,3,1,1,0,0,1,safe,ASCEND,232,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,4926.7,3346,296,0.000679,
2,wall_close,hazard,gemini,cot,1,28.61,hazard,2,1,1,0,0,0,,,219,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,3266.9,790,300,0.000149,
2,wall_close,hazard,claude,structured,1,28.61,hazard,4,1,1,0,1,1,caution,HOVER,103,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,5954.6,696,207,0.005193,
2,wall_close,hazard,gpt4o,structured,1,28.61,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,30,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2748.0,574,93,0.004265,
2,wall_close,hazard,gpt4o_mini,structured,1,28.61,hazard,4,1,1,0,1,1,safe,HOVER,28,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2277.8,3341,92,0.000556,
2,wall_close,hazard,gemini,structured,1,28.61,hazard,5,1,1,1,1,1,hazard,HOVER,78,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2425.4,799,173,0.000112,
2,wall_close,hazard,claude,react,1,28.61,hazard,2,1,1,0,0,0,,,208,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,9837.6,681,300,0.006543,
2,wall_close,hazard,gpt4o,react,1,28.61,hazard,4,1,1,0,1,1,safe,PITCH_FORWARD,93,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,2762.1,568,128,0.00476,
2,wall_close,hazard,gpt4o_mini,react,1,28.61,hazard,5,1,1,1,1,1,hazard,PITCH_FORWARD,115,"YOLO detections: wall (conf=0.54, depth_m=2.09m [DA v2], src=YOLO-W, bbox=[0.4,0.1,319.8,239.7])
  Local detector (Tier 1.5 — MediaPipe EfficientDet-Lite0, advisory — image overrides): brightness=140/255 (none)",disabled,disabled,3072.1,3335,155,0.000593,
