condition,model,scene_label,truth,run,load_ms,tier1_5_ms,tier2_ms,llm_ms,total_ms,detected_risk,risk_correct,suggested_action,action_safe,action_dangerous,quality_score,input_tokens,output_tokens,cost_usd,reply,error
tier1_5_tier2_tier3,gemini,person_near,hazard,4,0.56,30.72,273.32,2042.5,2347.1,hazard,1,HOVER,1,0,5,1026,124,0.000114,"Description: A person is standing directly in front of the drone, occupying the majority of the frame. The background appears to be an indoor room with some furniture and shelves.
Sensor note: The local detector correctly identified a person, but its estimated distance of 0.24m is too close given the visual evidence. YOLO-World detected a ""wall"" at 0.45m, which is inconsistent with the primary object being a person.
Proximity: The person is visually very close, estimated to be less than 1 meter away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,person_near,hazard,5,0.52,0,0,4114.7,4115.2,caution,0,HOVER,1,0,4,407,74,0.002331,"Description: A person is standing with arms raised, facing the camera, appearing to be approximately 2-3 meters away in what looks like a cluttered indoor workspace/warehouse environment.
Proximity: Person approximately 2-3 meters away, arms raised and extended outward

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,person_near,hazard,5,0.52,30.36,265.35,6348.8,6645.0,hazard,1,HOVER,1,0,5,974,192,0.005802,"Description: A person is standing directly in front of the camera at close range, arms raised, in what appears to be an indoor workshop or storage area with shelving and equipment in the background.
Sensor note: Local detector reports person at est_dist=0.24m (geometric heuristic, low trust), but visually the person appears to be approximately 1.5–2.5m away based on their apparent size and full-body visibility; the 0.24m estimate is likely a significant overestimate of closeness. The person is nonetheless clearly within the hazard zone for a ~1m altitude indoor drone.
Proximity: Person is visually estimated at roughly 1.5–2m — close enough to constitute a direct flight-path obstruction at ~1m altitude; they occupy the central corridor completely.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o,person_near,hazard,5,0.52,0,0,2250.1,2250.6,hazard,1,HOVER,1,0,5,317,54,0.002395,"Description: The image shows a person standing indoors, with various objects and furniture around. The scene is somewhat cluttered.
Proximity: The person appears to be very close, likely less than 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,person_near,hazard,5,0.52,30.36,265.35,2235.2,2531.4,hazard,1,HOVER,1,0,5,789,78,0.005115,"Description: The image shows a person standing indoors, with various objects and furniture around. The person appears to be close to the camera.
Sensor note: The local detector's identification of a person at 0.24m is consistent with the image.
Proximity: The person is visually estimated to be less than 1 meter away.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,person_near,hazard,5,0.52,0,0,3052.8,3053.3,caution,0,HOVER,1,0,4,3084,65,0.000502,"Description: The image shows a person standing in a room with some clutter in the background, including furniture and equipment. The lighting appears dim, but the scene is not fully dark. 

Proximity: The person is approximately 1-2 meters away from the camera.

Risk: caution

Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o_mini,person_near,hazard,5,0.52,30.36,265.35,3620.2,3916.4,hazard,1,HOVER,1,0,5,3556,88,0.000586,"Description: The image shows a person standing in a room with various objects around, including furniture. The person appears to be relatively close to the drone's flight path. 
Sensor note: The local detector indicates a person detected at 0.24m, which is consistent with my visual analysis. 
Proximity: The closest object/person is approximately 0.24m away. 
Risk: hazard 
Pilot suggested action: HOVER",
tier3_only,gemini,person_near,hazard,5,0.52,0,0,2019.4,2019.9,hazard,1,HOVER,1,0,5,520,66,5.9e-05,"Description: A person is standing directly in front of the camera, appearing to be centered in the frame. The background shows what looks like a cluttered room with shelves and other objects.
Proximity: The person appears to be within 1-2 meters of the camera.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gemini,person_near,hazard,5,0.52,30.36,265.35,2223.2,2519.4,hazard,1,HOVER,1,0,5,1026,124,0.000114,"Description: A person is standing directly in front of the drone, occupying the majority of the frame. The background appears to be an indoor room with some furniture and shelves.
Sensor note: The local detector correctly identified a person, but its estimated distance of 0.24m is too close given the visual evidence. YOLO-World detected a ""wall"" at 0.45m, which is inconsistent with the primary object being a person.
Proximity: The person is visually very close, estimated to be less than 1 meter away.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,wall_close,hazard,1,0.54,0,0,4400.5,4401.0,hazard,1,HOVER,1,0,5,407,98,0.002691,"Description: The image shows a nearly blank, uniformly light gray/white surface — likely a wall or ceiling — with very little detail or distinguishable features. The scene is extremely featureless and the camera may be pointed directly at a close flat surface.
Proximity: A flat surface (wall or ceiling) appears to fill the entire frame, suggesting it could be very close to the drone.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,wall_close,hazard,1,0.54,40.81,273.8,8150.6,8465.8,caution,0,PITCH_FORWARD,0,1,3,985,268,0.006975,"Description: The image shows a nearly featureless, uniformly lit pale/grey wall or surface filling the entire frame, with no clear depth cues, obstacles, or persons visible — the scene appears to be a very close, flat surface directly in front of the camera.
Sensor note: Consistent with sensor data — wall detected at ~2.09m by DepthAnything v2, though the local detector flags depth as unreliable (grad_std=14.3), which is plausible given the low-texture surface making depth estimation difficult.
Proximity: The wall appears to fill the frame entirely, suggesting it is relatively close; DepthAnything estimates ~2.09m, but with a textureless surface this reading has lower confidence — visually could be closer than 2m.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The wall occupies the entire field of view with no navigable open space visible. While the depth reading suggests ~2m clearance, the featureless surface makes that estimate unreliable, and the drone should not pitch forward into an uncertain obstacle. Hovering allows reassessment or a controlled YAW/ROLL to find a clear path.",
tier3_only,gpt4o,wall_close,hazard,1,0.54,0,0,2263.7,2264.2,hazard,1,HOVER,1,0,5,317,51,0.00235,"Description: The image appears to be completely white, suggesting the lens might be fully covered or the environment is extremely bright.
Proximity: Unable to visually estimate due to the lack of discernible objects.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,wall_close,hazard,1,0.54,40.81,273.8,2311.4,2626.6,safe,0,PITCH_FORWARD,0,1,4,797,70,0.005035,"Description: The image shows a uniformly blank wall, indicating no visible obstacles or objects in the immediate vicinity.
Sensor note: Consistent with sensor data indicating a wall at approximately 2.09 meters.
Proximity: Closest object is the wall, visually estimated at around 2 meters.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
tier3_only,gpt4o_mini,wall_close,hazard,1,0.54,0,0,3097.3,3097.8,safe,0,PITCH_FORWARD,0,1,4,3084,59,0.000498,"Description: The image shows a plain, light-colored wall with no visible objects or people in the vicinity. The scene appears well-lit and unobstructed.  
Proximity: No objects or persons are visible within 2 meters.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,wall_close,hazard,1,0.54,40.81,273.8,3686.1,4001.2,safe,0,ASCEND,1,0,4,3564,73,0.000578,"Description: The image appears to show a blank, featureless wall with no visible obstacles or persons nearby. The surface is uniformly lit, indicating a well-lit environment. 
Sensor note: consistent
Proximity: The closest object (the wall) is approximately 2.09m away based on depth_m.
Risk: safe
Pilot suggested action: ASCEND",
tier3_only,gemini,wall_close,hazard,1,0.54,0,0,2002.1,2002.6,hazard,1,PITCH_BACK,1,0,5,520,63,5.8e-05,"Description: The image is mostly a uniform light gray, suggesting a very close, flat, light-colored surface. There is a faint darker line at the very top, possibly indicating a seam or edge.
Proximity: <0.5m
Risk: hazard
Pilot suggested action: PITCH_BACK",
tier1_5_tier2_tier3,gemini,wall_close,hazard,1,0.54,40.81,273.8,2200.7,2515.8,hazard,1,HOVER,1,0,5,1032,124,0.000115,"Description: The image shows a uniform light grey surface filling the entire frame, consistent with a wall or a very close large object. There is a faint darker line at the very top edge.
Sensor note: Consistent. YOLO-World detects a wall, and the local detector also indicates an obstacle filling the frame.
Proximity: Visually, the surface appears to be very close, likely within 1 meter. The depth_m of 2.09m from DA v2 seems too far given the visual evidence of the surface filling the frame.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,wall_close,hazard,2,0.44,0,0,4185.7,4186.1,caution,0,HOVER,1,0,4,407,103,0.002766,"Description: The image shows a nearly featureless, light gray/white wall or surface with very low contrast and slight blurriness, suggesting either a blank wall directly ahead or a low-light, washed-out scene with minimal detail.
Proximity: No clearly identifiable objects or persons visible; the wall or surface appears to be the closest element but distance is indeterminate due to lack of visual cues.
Risk: caution
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,wall_close,hazard,2,0.44,37.83,272.4,8615.1,8925.8,hazard,1,HOVER,1,0,4,985,297,0.00741,"Description: The image shows a plain, featureless wall or ceiling surface filling the entire frame, with uniform light grey coloring and no visible obstacles, persons, or clutter at flight level.
Sensor note: Consistent — YOLO-W detects a wall at ~2.09m and the local detector flags a wall/obstacle filling the frame; both align with the visual of a close flat surface dominating the view.
Proximity: The wall appears to be the closest object, sensor estimate ~2.09m; visually plausible given the flat, low-texture appearance filling the frame, though the local detector flags depth as unreliable.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The entire frame is occupied by a featureless wall surface. While the DepthAnything v2 estimate suggests ~2.09m clearance (above the 2m hazard threshold), the local detector flagged depth as unreliable (grad_std=14.3 — low texture degrades depth estimation). The wall fills the frame completely, meaning the drone is flying directly toward it or is already very close. Pitching forward would reduce clearance. **HOVER** is the safest action until orientation and true distance can be confirmed, or the drone can be yawed/repositioned to gain a clearer navigational view.",
tier3_only,gpt4o,wall_close,hazard,2,0.44,0,0,1784.9,1785.3,hazard,1,HOVER,1,0,5,317,47,0.00229,"Description: The image appears to be completely white, suggesting the lens might be fully covered or the scene is overexposed.
Proximity: Unknown due to lack of visible objects.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,wall_close,hazard,2,0.44,37.83,272.4,2083.8,2394.5,hazard,1,HOVER,1,0,5,797,68,0.005005,"Description: The image shows a uniformly gray surface, suggesting the drone is facing a wall or obstacle very close to the camera.
Sensor note: Consistent with sensor data indicating a wall/obstacle filling the entire frame.
Proximity: Visually estimated at less than 1 meter.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,wall_close,hazard,2,0.44,0,0,2779.5,2779.9,safe,0,PITCH_FORWARD,0,1,4,3084,56,0.000496,"Description: The image shows a plain, light-colored wall with no visible objects or people. The scene appears well-lit and unobstructed.  
Proximity: No objects or persons are visible within 2 meters.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,wall_close,hazard,2,0.44,37.83,272.4,3276.8,3587.5,safe,0,ASCEND,1,0,4,3564,73,0.000578,"Description: The image appears to show a blank, featureless wall with no visible obstacles or persons nearby. The surface is uniformly lit, indicating a well-lit environment.  
Sensor note: consistent  
Proximity: The closest object is the wall, approximately 2.09m away based on depth_m.  
Risk: safe  
Pilot suggested action: ASCEND",
tier3_only,gemini,wall_close,hazard,2,0.44,0,0,2050.9,2051.3,hazard,1,PITCH_BACK,1,0,5,520,63,5.8e-05,"Description: The image is mostly a uniform light gray, suggesting a very close, flat, light-colored surface. There is a faint darker line at the very top, possibly indicating a seam or edge.
Proximity: <0.5m
Risk: hazard
Pilot suggested action: PITCH_BACK",
tier1_5_tier2_tier3,gemini,wall_close,hazard,2,0.44,37.83,272.4,3584.9,3895.6,hazard,1,HOVER,1,0,5,1032,146,0.000121,"Description: The image shows a uniform light grey surface filling the entire frame, consistent with a wall or a very close large object. There are no discernible features or open spaces.
Sensor note: Consistent. YOLO-World detects a wall, and the local detector also indicates an obstacle filling the frame.
Proximity: Visually, the surface appears to be very close, likely within 1 meter, blocking the flight path. The depth_m of 2.09m from DA v2 seems inconsistent with the visual evidence of a completely filled frame, suggesting it might be further away than it appears, but the visual evidence of a completely filled frame is strong.
Risk: hazard
Pilot suggested action: HOVER",
tier3_only,claude,wall_close,hazard,3,0.56,0,0,4411.2,4411.8,hazard,1,HOVER,1,0,5,407,111,0.002886,"Description: The image shows a nearly uniform, featureless light gray/white surface — likely a blank wall or ceiling very close to the camera, with slight vignetting at the edges. The scene is extremely blurry and lacks any depth cues or distinguishable features.
Proximity: Indeterminate — the lens may be very close to a flat surface (wall/ceiling) or the image is severely out of focus/obstructed.
Risk: hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,claude,wall_close,hazard,3,0.56,30.35,269.57,9419.4,9719.9,hazard,1,YAW_LEFT,1,0,4,985,299,0.00744,"Description: The image shows a nearly featureless light grey/white wall or surface filling the majority of the frame, with very little depth or textural detail visible — consistent with the camera being pointed at a close, flat surface.
Sensor note: Consistent — YOLO-World detects a wall at ~2.09m and the local detector flags wall/obstacle filling the entire frame; both align with the visual evidence of a large flat surface dominating the field of view.
Proximity: The wall appears to be the dominant object; DepthAnything v2 estimates ~2.09m, which is plausible given the uniform, low-contrast appearance, though the local detector flags depth as unreliable (grad_std=14.3). Visually I cannot confirm it is closer than ~2m, but the entire flight path ahead is obstructed.
Risk: caution
Pilot suggested action: HOVER

**Reasoning:** The full frame is occupied by a wall with no clear open corridor at ~1m flight height. While the estimated distance (~2.09m) does not yet trigger an immediate hazard threshold, the absence of any visible open space ahead means forward flight is inadvisable. Hovering and reassessing (e.g., YAW_LEFT or YAW_RIGHT to find a clear path) is the safest next step.",
tier3_only,gpt4o,wall_close,hazard,3,0.56,0,0,2045.3,2045.9,hazard,1,HOVER,1,0,5,317,50,0.002335,"Description: The image appears to be completely white, suggesting the lens might be fully covered or the environment is extremely bright.
Proximity: Unable to visually estimate due to lack of discernible objects.
Risk: Hazard
Pilot suggested action: HOVER",
tier1_5_tier2_tier3,gpt4o,wall_close,hazard,3,0.56,30.35,269.57,2868.3,3168.8,hazard,1,HOVER,1,0,5,797,67,0.00499,"Description: The image shows a uniformly gray surface, suggesting the drone is facing a wall or obstacle very close to the camera.
Sensor note: Consistent with sensor data indicating a wall/obstacle filling the frame.
Proximity: Visually estimated at less than 1 meter.
Risk: Hazard
Pilot suggested action: HOVER",
tier3_only,gpt4o_mini,wall_close,hazard,3,0.56,0,0,2660.1,2660.7,safe,0,PITCH_FORWARD,0,1,4,3084,56,0.000496,"Description: The image shows a plain, light-colored wall with no visible objects or people. The scene appears well-lit and unobstructed.  
Proximity: No objects or persons are visible within 2 meters.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
tier1_5_tier2_tier3,gpt4o_mini,wall_close,hazard,3,0.56,30.35,269.57,3482.3,3782.8,safe,0,ASCEND,1,0,4,3564,74,0.000579,"Description: The image appears to show a blank, featureless wall with no visible obstacles or persons nearby. The surface is uniformly lit, indicating a well-lit environment.  
Sensor note: consistent  
Proximity: The closest object (the wall) is approximately 2.09m away based on depth_m.  
Risk: safe  
Pilot suggested action: ASCEND",
