condition,model,scene_label,truth,run,yolo_type,yolo_meta,clip_label,clip_risk,clip_conf,detected_risk,risk_correct,quality_score,s1_scene,s2_proximity,s3_risk,s4_length,s5_pilot_action,word_count,latency_ms,input_tokens,output_tokens,cost_usd,reply,error
combined_enhanced,gemini,door_open,safe,1,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,78,2051.5,972,107,0.000105,"Description: I see an open doorway or partition on the right, leading into a larger room with what appears to be tables or equipment. The YOLO detection of ""window"" with an estimated distance of 2.46m seems to refer to this open area, which is navigable. The CLIP label ""open room safe path"" aligns with the visual assessment.
Proximity: The open doorway/partition is immediately to the right, but the path ahead appears clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,claude,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,caution,0,4,1,1,0,1,1,111,6142.9,897,156,0.005031,"Description: The image shows a large open industrial or office space with glass partitions/windows and metal framing visible in the foreground, with an open room extending beyond — the YOLO-detected ""window"" at the left edge appears to be a glass partition frame that is part of a navigable structure, not a blocking obstacle. The scene is somewhat dimly lit with overhead fluorescent lighting, and the space ahead appears open at ~1m altitude.

Proximity: The glass partition frames are close (within 1-2m) but appear to be to the sides/edges of the frame; the path directly ahead looks open with significant depth visible into the background room.

Risk: caution

Pilot suggested action: HOVER",
combined_enhanced,gpt4o,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,51,2763.6,764,74,0.00493,"Description: The image shows an open room with a clear path at ~1m altitude. There is a glass partition or window on the right side, which is navigable. The room appears well-lit and uncluttered.
Proximity: The path ahead is clear, with no obstacles within ~2m.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o_mini,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,72,3786.8,3531,97,0.000588,"Description: The image shows an open room with glass partitions and a clear path ahead. The YOLO detection indicates a window, but the estimated distance seems inaccurate as the window is part of the navigable space. There are no visible obstacles in the flight path at ~1m altitude.  
Proximity: The nearest objects appear to be more than 2m away, with no people or obstacles within 1m.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gemini,door_open,safe,2,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,78,1951.0,972,107,0.000105,"Description: I see an open doorway or partition on the right, leading into a larger room with what appears to be tables or equipment. The YOLO detection of ""window"" with an estimated distance of 2.46m seems to refer to this open area, which is navigable. The CLIP label ""open room safe path"" aligns with the visual assessment.
Proximity: The open doorway/partition is immediately to the right, but the path ahead appears clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,claude,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,102,5849.1,897,139,0.004776,"Description: The image shows a large open industrial or commercial interior space with glass partitions/dividers in the foreground and an open room extending beyond, with ceiling lights visible in the background. The YOLO-detected ""window"" at the left edge appears to be a glass partition frame very close to the camera edge, but the overall flight corridor ahead looks open and navigable.

Proximity: The glass partition frame is at the far left edge of the frame and does not appear to block the central flight path; the open space ahead visually appears to extend well beyond 3m.

Risk: safe

Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,57,2866.0,764,76,0.00496,"Description: The image shows an open room with a glass partition or window on the right side. The room appears well-lit and spacious, with no immediate obstacles at the drone's flight altitude.
Proximity: The glass partition is approximately 2-3 meters away, and there are no obstacles directly in the flight path.
Risk: Safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o_mini,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,73,3789.5,3531,98,0.000588,"Description: The image shows an open room with a glass partition and a clear flight path ahead. The YOLO detection indicates a window, but the estimated distance seems inaccurate as the window is part of the navigable space. There are no visible obstacles in the immediate flight corridor at ~1m altitude.  
Proximity: The window appears to be at least 2.5m away, confirming the flight path is clear.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gemini,door_open,safe,3,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,78,2211.4,972,107,0.000105,"Description: I see an open doorway or partition on the right, leading into a larger room with what appears to be tables or equipment. The YOLO detection of ""window"" with an estimated distance of 2.46m seems to refer to this open area, which is navigable. The CLIP label ""open room safe path"" aligns with the visual assessment.
Proximity: The open doorway/partition is immediately to the right, but the path ahead appears clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,claude,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,caution,0,4,1,1,0,1,1,99,5543.8,897,144,0.004851,"Description: The image shows a large indoor industrial or office space with glass partitions/windows framing the view, ceiling-mounted lighting, and an open room extending into the background. The YOLO-detected window at ~2.46m is a glass partition structure visible in the foreground, but it appears to frame navigable space beyond it rather than blocking the flight path.

Proximity: The glass partition frames are close (roughly 1-3m), but the central flight corridor at ~1m altitude appears open through and beyond the partition. No solid obstacles are directly blocking the immediate forward path at drone altitude.

Risk: caution

Pilot suggested action: HOVER",
combined_enhanced,gpt4o,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,54,3274.8,764,72,0.0049,"Description: The image shows an open room with a clear path at approximately 1m altitude. There is a glass partition or window on the right side, but it does not obstruct the flight path.
Proximity: The path ahead appears clear and open, with no immediate obstacles within 2m.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o_mini,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,71,3891.9,3531,93,0.000585,"Description: The image shows an open room with a glass partition and a clear path ahead. The YOLO detection indicates a window, but the estimated distance seems inaccurate as the window is part of the navigable space. There are no visible obstacles in the flight path at ~1m altitude. 
Proximity: The nearest objects appear to be more than 2m away, and the path is clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gemini,door_open,safe,4,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,78,2839.1,972,107,0.000105,"Description: I see an open doorway or partition on the right, leading into a larger room with what appears to be tables or equipment. The YOLO detection of ""window"" with an estimated distance of ~2.46m seems to refer to this open area, which is navigable. The CLIP label ""open room safe path"" aligns with the visual assessment.
Proximity: The open doorway/partition is immediately to the right, but the path ahead appears clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,claude,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,102,5968.6,897,151,0.004956,"Description: The image shows a large, open industrial or office interior with high ceilings, glass partitions/windows, and structural framing visible. The YOLO-detected window is at the far left edge with a low confidence score (0.34) and the estimated distance of ~2.46m appears consistent with a nearby glass partition frame, though it occupies only a small edge portion and does not block the central flight corridor.

Proximity: The glass partitions and structural frames are at the edges/sides of the scene; the central path ahead appears open and clear at ~1m altitude, extending several meters into the background.

Risk: safe

Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,61,3276.9,764,85,0.005095,"Description: The image shows an open room with a clear path at approximately 1m altitude. There is a glass partition or window on the right side, which is navigable. The room appears well-lit and uncluttered at the drone's flight level.
Proximity: The path ahead is visually clear and open, with no immediate obstacles within 2m.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gpt4o_mini,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,74,4401.9,3531,97,0.000588,"Description: The image shows an open room with a glass partition and a clear flight path ahead. The YOLO detection indicates a window, but the estimated distance seems inaccurate as the window is part of the navigable space. There are no visible obstacles in the immediate flight corridor at ~1m altitude.  
Proximity: The nearest objects appear to be more than 2m away, and the flight path is clear.  
Risk: safe  
Pilot suggested action: PITCH_FORWARD",
combined_enhanced,gemini,door_open,safe,5,yolo-world,"YOLO detections: window (conf=0.34, est_dist~2.46m [advisory], bbox=[0.0,120.2,16.8,149.5])",open room safe path,safe,0.2052,safe,1,5,1,1,1,1,1,78,2153.2,972,107,0.000105,"Description: I see an open doorway or partition on the right, leading into a larger room with what appears to be tables or equipment. The YOLO detection of ""window"" with an estimated distance of ~2.46m seems to refer to this open area, which is navigable. The CLIP label ""open room safe path"" aligns with the visual assessment.
Proximity: The open doorway/partition is immediately to the right, but the path ahead appears clear.
Risk: safe
Pilot suggested action: PITCH_FORWARD",
yolo_enhanced_only,yolo_enhanced,person_far,safe,1,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,caution,0,0,0,0,0,0,0,0,56.94,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,person_far,safe,2,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,caution,0,0,0,0,0,0,0,0,56.82,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,person_far,safe,3,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,caution,0,0,0,0,0,0,0,0,55.37,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,person_far,safe,4,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,caution,0,0,0,0,0,0,0,0,56.17,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,person_far,safe,5,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,caution,0,0,0,0,0,0,0,0,57.79,0,0,0.0,,
llm_only,claude,person_far,safe,1,,,,,0.0,caution,0,4,1,1,0,1,1,66,4052.2,529,99,0.003072,"Description: An indoor industrial/workshop space with a person standing roughly in the center of the frame, surrounded by shelving units, machinery, and clutter at floor level. The lighting is dim and the image quality is low/grainy.

Proximity: The person appears to be approximately 3–5 meters away based on their relative size in the frame, standing centrally in the flight path.

Risk: caution

Pilot suggested action: HOVER",
llm_only,gpt4o,person_far,safe,1,,,,,0.0,caution,0,4,1,1,0,1,1,47,2415.4,433,63,0.00311,"Description: The image shows an indoor room with a person standing in the center. There are desks, chairs, and equipment around the room.
Proximity: The person appears to be more than 1 meter but less than 3 meters from the drone.
Risk: Caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,person_far,safe,1,,,,,0.0,caution,0,4,1,1,0,1,1,66,3378.4,3200,86,0.000532,"Description: The image shows an indoor space with a person standing in the center, surrounded by various objects and furniture. The lighting appears dim, and there are items on the floor and tables that could pose obstacles.  
Proximity: The person is approximately 1-2 meters away from the drone's flight path, and there are objects at floor level within the vicinity.  
Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,person_far,safe,1,,,,,0.0,hazard,0,4,1,1,0,1,1,45,2132.7,639,61,6.6e-05,"Description: A person is standing in the center of the frame, directly in the flight path. There are also various objects and furniture visible in the room.
Proximity: The person appears to be within 1-2 meters of the drone.
Risk: hazard
Pilot suggested action: HOVER",
llm_only,claude,person_far,safe,2,,,,,0.0,caution,0,4,1,1,0,1,1,67,4626.3,529,94,0.002997,"Description: An indoor industrial/workshop space with a person standing in the center of the frame, facing the camera, with shelving units and machinery in the background. The scene is somewhat dim with overhead lighting.

Proximity: The person appears to be approximately 3-5 meters away based on their relative size and position in the frame, standing roughly centered in the flight path.

Risk: caution

Pilot suggested action: HOVER",
llm_only,gpt4o,person_far,safe,2,,,,,0.0,caution,0,4,1,1,0,1,1,47,2359.0,433,63,0.00311,"Description: The image shows an indoor room with a person standing in the center. There are desks, chairs, and equipment around the room.
Proximity: The person appears to be more than 1 meter but less than 3 meters from the drone.
Risk: Caution
Pilot suggested action: HOVER",
llm_only,gpt4o_mini,person_far,safe,2,,,,,0.0,caution,0,4,1,1,0,1,1,69,4096.4,3200,89,0.000533,"Description: The image shows an indoor space with a person standing in the center, surrounded by various objects and furniture. The lighting appears dim, and there are items on the floor and tables that could pose obstacles. 

Proximity: The person is approximately 1-2 meters away from the drone's flight path, and there are objects at floor level that may be within 1 meter.

Risk: caution  
Pilot suggested action: HOVER",
llm_only,gemini,person_far,safe,2,,,,,0.0,hazard,0,4,1,1,0,1,1,45,1949.5,639,61,6.6e-05,"Description: A person is standing in the center of the frame, directly in the flight path. There are also various objects and furniture visible in the room.
Proximity: The person appears to be within 1-2 meters of the drone.
Risk: hazard
Pilot suggested action: HOVER",
llm_only,claude,person_far,safe,3,,,,,0.0,caution,0,4,1,1,0,1,1,63,4038.6,529,93,0.002982,"Description: An indoor workshop/factory space with a person standing roughly in the center of the frame, surrounded by machinery, shelving units, and equipment on both sides.
Proximity: The person appears to be approximately 3–5 meters away based on their relative size in the frame, with various machinery and clutter visible at floor and mid-level on both sides.
Risk: caution
Pilot suggested action: HOVER",
llm_only,gpt4o,person_far,safe,3,,,,,0.0,,0,0,0,0,0,0,0,0,16430.0,0,0,0.0,,Request timed out.
llm_only,gpt4o_mini,person_far,safe,3,,,,,0.0,,0,0,0,0,0,0,0,0,22158.4,0,0,0.0,,Connection error.
llm_only,gemini,person_far,safe,3,,,,,0.0,,0,0,0,0,0,0,0,0,22.1,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,person_far,safe,4,,,,,0.0,,0,0,0,0,0,0,0,0,28.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,person_far,safe,4,,,,,0.0,,0,0,0,0,0,0,0,0,1411.8,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,person_far,safe,4,,,,,0.0,,0,0,0,0,0,0,0,0,1340.3,0,0,0.0,,Connection error.
llm_only,gemini,person_far,safe,4,,,,,0.0,,0,0,0,0,0,0,0,0,25.8,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,person_far,safe,5,,,,,0.0,,0,0,0,0,0,0,0,0,15.4,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,person_far,safe,5,,,,,0.0,,0,0,0,0,0,0,0,0,1469.5,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,person_far,safe,5,,,,,0.0,,0,0,0,0,0,0,0,0,1254.2,0,0,0.0,,Connection error.
llm_only,gemini,person_far,safe,5,,,,,0.0,,0,0,0,0,0,0,0,0,20.2,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,person_far,safe,1,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,23.7,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,person_far,safe,1,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1417.4,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,person_far,safe,1,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1262.0,0,0,0.0,,Connection error.
combined_enhanced,gemini,person_far,safe,1,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,24.2,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,person_far,safe,2,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,15.3,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,person_far,safe,2,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1213.4,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,person_far,safe,2,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1320.5,0,0,0.0,,Connection error.
combined_enhanced,gemini,person_far,safe,2,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,24.6,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,person_far,safe,3,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,25.0,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,person_far,safe,3,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1219.3,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,person_far,safe,3,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1255.4,0,0,0.0,,Connection error.
combined_enhanced,gemini,person_far,safe,3,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,23.5,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,person_far,safe,4,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,14.1,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,person_far,safe,4,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1328.3,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,person_far,safe,4,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1338.3,0,0,0.0,,Connection error.
combined_enhanced,gemini,person_far,safe,4,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,19.8,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
combined_enhanced,claude,person_far,safe,5,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,25.1,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
combined_enhanced,gpt4o,person_far,safe,5,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1337.1,0,0,0.0,,Connection error.
combined_enhanced,gpt4o_mini,person_far,safe,5,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,1427.5,0,0,0.0,,Connection error.
combined_enhanced,gemini,person_far,safe,5,yolo-world,"YOLO detections: person (conf=0.48, est_dist~0.57m [advisory], bbox=[149.2,114.1,193.3,240.0]); chair (conf=0.48, est_dist~0.97m [advisory], bbox=[8.8,165.5,79.3,240.0])",cluttered room obstacles,caution,0.2133,,0,0,0,0,0,0,0,0,14.3,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
yolo_enhanced_only,yolo_enhanced,blocked_lens,hazard,1,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,safe,0,0,0,0,0,0,0,0,57.92,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,blocked_lens,hazard,2,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,safe,0,0,0,0,0,0,0,0,58.62,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,blocked_lens,hazard,3,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,safe,0,0,0,0,0,0,0,0,58.24,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,blocked_lens,hazard,4,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,safe,0,0,0,0,0,0,0,0,60.7,0,0,0.0,,
yolo_enhanced_only,yolo_enhanced,blocked_lens,hazard,5,yolo-world,YOLO detections: none,uncertain (dark or covered lens),unknown,0.2035,safe,0,0,0,0,0,0,0,0,58.06,0,0,0.0,,
llm_only,claude,blocked_lens,hazard,1,,,,,0.0,,0,0,0,0,0,0,0,0,5.5,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,blocked_lens,hazard,1,,,,,0.0,,0,0,0,0,0,0,0,0,1351.1,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,blocked_lens,hazard,1,,,,,0.0,,0,0,0,0,0,0,0,0,1297.9,0,0,0.0,,Connection error.
llm_only,gemini,blocked_lens,hazard,1,,,,,0.0,,0,0,0,0,0,0,0,0,30.9,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,blocked_lens,hazard,2,,,,,0.0,,0,0,0,0,0,0,0,0,15.3,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,blocked_lens,hazard,2,,,,,0.0,,0,0,0,0,0,0,0,0,1320.4,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,blocked_lens,hazard,2,,,,,0.0,,0,0,0,0,0,0,0,0,1237.9,0,0,0.0,,Connection error.
llm_only,gemini,blocked_lens,hazard,2,,,,,0.0,,0,0,0,0,0,0,0,0,25.9,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,blocked_lens,hazard,3,,,,,0.0,,0,0,0,0,0,0,0,0,14.9,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,blocked_lens,hazard,3,,,,,0.0,,0,0,0,0,0,0,0,0,1502.5,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,blocked_lens,hazard,3,,,,,0.0,,0,0,0,0,0,0,0,0,1287.0,0,0,0.0,,Connection error.
llm_only,gemini,blocked_lens,hazard,3,,,,,0.0,,0,0,0,0,0,0,0,0,33.9,0,0,0.0,,"[Errno 8] nodename nor servname provided, or not known"
llm_only,claude,blocked_lens,hazard,4,,,,,0.0,,0,0,0,0,0,0,0,0,14.0,0,0,0.0,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
llm_only,gpt4o,blocked_lens,hazard,4,,,,,0.0,,0,0,0,0,0,0,0,0,1339.6,0,0,0.0,,Connection error.
llm_only,gpt4o_mini,blocked_lens,hazard,4,,,,,0.0,,0,0,0,0,0,0,0,0,1282.6,0,0,0.0,,Connection error.
